Date,Time,Download,Upload,Host,Provider
07/31/20,19:00:00,18.54,6.7,Lemon Clove Pte.Limited,Vodafone
07/31/20,19:00:29,20.05,6.42,Lemon Clove Pte.Limited,Vodafone
07/31/20,19:00:53,18.57,4.77,Telxius (London) [2.56,Vodafone
07/31/20,20:00:00,8.5,1.29,Mauritius Telecom Ltd,TalkTalk
07/31/20,20:00:38,13.17,8.91,Jump Networks Ltd,TalkTalk
07/31/20,20:01:09,11.89,8.13,Structured Communications (London),TalkTalk
07/31/20,21:00:00,20.47,8.68,Structured Communications (London),TalkTalk
07/31/20,21:00:29,22.41,9.72,Structured Communications (London),TalkTalk
07/31/20,21:00:55,15.16,8.44,Structured Communications (London),TalkTalk
07/31/20,23:00:00,14.91,10.71,Structured Communications (London),Vodafone
07/31/20,23:00:26,20.46,9.29,Jump Networks Ltd,Vodafone
07/31/20,23:00:51,22.95,10.15,Structured Communications (London),Vodafone
08/01/2020,02:00:00,16.16,7.65,Jump Networks Ltd,Vodafone
08/01/2020,02:00:25,19.13,8.31,Jump Networks Ltd,Vodafone
08/01/2020,02:00:49,11.84,6.67,Lemon Clove Pte.Limited,Vodafone
08/01/2020,08:00:00,25.03,10.12,Mauritius Telecom Ltd,Vodafone
08/01/2020,08:00:27,1.77,3.3,Lemon Clove Pte.Limited,Vodafone
08/01/2020,08:01:05,4.54,5.67,Telxius (London) [2.56,Vodafone
08/01/2020,10:00:00,17.96,8.76,Mauritius Telecom Ltd,TalkTalk
08/01/2020,10:00:28,21.42,6.91,Jump Networks Ltd,TalkTalk
08/01/2020,10:00:52,20.24,6.58,Telxius (London) [6.01,TalkTalk
08/01/2020,11:00:00,7.86,7.21,Structured Communications (London),TalkTalk
08/01/2020,11:00:26,6.55,7.1,Structured Communications (London),TalkTalk
08/01/2020,11:00:51,2.77,4.35,Telxius (London) [6.01,TalkTalk
08/01/2020,12:00:00,11.29,8.4,Structured Communications (London),TalkTalk
08/01/2020,12:00:25,9.4,6.19,Mauritius Telecom Ltd,TalkTalk
08/01/2020,12:00:57,15.36,9.24,Mauritius Telecom Ltd,TalkTalk
08/01/2020,13:00:01,14.18,8.6,Mauritius Telecom Ltd,TalkTalk
08/01/2020,13:00:25,19.56,8.17,Structured Communications (London),TalkTalk
08/01/2020,13:00:49,5.56,7.44,Telxius (London) [6.01,TalkTalk
08/01/2020,14:00:00,19.11,7.86,Telxius (London) [6.01,TalkTalk
08/01/2020,14:00:30,23.18,8.98,Structured Communications (London),TalkTalk
08/01/2020,14:00:54,16.9,8.56,Jump Networks Ltd,TalkTalk
08/01/2020,15:00:00,20.44,9.31,Structured Communications (London),TalkTalk
08/01/2020,15:00:24,23.46,8.29,Jump Networks Ltd,TalkTalk
08/01/2020,15:00:48,12.14,9.08,Jump Networks Ltd,TalkTalk
08/01/2020,16:00:00,17.47,9.4,Structured Communications (London),Vodafone
08/01/2020,16:00:28,12.81,1.81,Telxius (London) [2.56,Vodafone
08/01/2020,16:01:00,15.96,11.9,Lemon Clove Pte.Limited,Vodafone
08/01/2020,17:00:00,9.63,7.99,Mauritius Telecom Ltd,TalkTalk
08/01/2020,17:00:24,9.11,7.65,Structured Communications (London),TalkTalk
08/01/2020,17:00:49,10.94,8.5,Structured Communications (London),TalkTalk
08/01/2020,18:00:00,6.2,9.44,Structured Communications (London),TalkTalk
08/01/2020,18:00:28,1.68,9.04,Mauritius Telecom Ltd,TalkTalk
08/01/2020,18:00:54,12.94,9.95,Jump Networks Ltd,TalkTalk
08/01/2020,19:00:00,6.04,7.24,Mauritius Telecom Ltd,TalkTalk
08/01/2020,19:00:27,6.67,7.31,Structured Communications (London),TalkTalk
08/01/2020,19:00:52,0.82,3.57,Structured Communications (London),TalkTalk
08/01/2020,20:00:00,0.82,8.65,Mauritius Telecom Ltd,TalkTalk
08/01/2020,20:00:37,7.32,8.74,Mauritius Telecom Ltd,TalkTalk
08/01/2020,20:01:02,10.5,9.12,Telxius (London) [6.01,TalkTalk
08/01/2020,21:00:01,6.98,7.3,Structured Communications (London),TalkTalk
08/01/2020,21:00:27,11.96,6.41,Telxius (London) [6.01,TalkTalk
08/01/2020,21:00:51,11.85,8.66,Jump Networks Ltd,TalkTalk
08/01/2020,22:00:00,27.17,8.39,Telxius (London) [6.01,TalkTalk
08/01/2020,22:00:24,13.19,6.49,Mauritius Telecom Ltd,TalkTalk
08/01/2020,22:00:48,18.57,9.3,Mauritius Telecom Ltd,TalkTalk
08/02/2020,09:00:01,4.23,6.8,Structured Communications (London),TalkTalk
08/02/2020,09:00:26,3.92,5.9,Jump Networks Ltd,TalkTalk
08/02/2020,09:00:56,2.44,3.51,Mauritius Telecom Ltd,TalkTalk
08/02/2020,10:00:00,6.34,7.46,Mauritius Telecom Ltd,TalkTalk
08/02/2020,10:00:25,8.89,7.51,Jump Networks Ltd,TalkTalk
08/02/2020,10:00:52,10.36,8.79,Mauritius Telecom Ltd,TalkTalk
08/02/2020,11:00:00,19.07,8.99,Structured Communications (London),TalkTalk
08/02/2020,11:00:24,20.93,6.76,Structured Communications (London),TalkTalk
08/02/2020,11:00:49,17.45,6.69,Jump Networks Ltd,TalkTalk
08/02/2020,12:00:00,0.91,6.46,Structured Communications (London),TalkTalk
08/02/2020,12:00:31,5.86,5.19,Telxius (London) [6.01,TalkTalk
08/02/2020,12:01:00,1.95,2.3,Telxius (London) [6.01,TalkTalk
08/02/2020,13:00:01,5.07,2.67,Telxius (London) [2.56,Vodafone
08/02/2020,13:00:35,6.7,7.94,Jump Networks Ltd,Vodafone
08/02/2020,13:01:03,2.62,9.12,Jump Networks Ltd,Vodafone
08/02/2020,14:00:00,21.1,7.41,Telxius (London) [6.01,TalkTalk
08/02/2020,14:00:32,9.84,8.46,Telxius (London) [6.01,TalkTalk
08/02/2020,14:00:58,8.37,5.22,Jump Networks Ltd,TalkTalk
08/02/2020,15:00:01,21.55,8.44,Mauritius Telecom Ltd,TalkTalk
08/02/2020,15:00:25,9.12,6.82,Structured Communications (London),TalkTalk
08/02/2020,15:00:51,15.2,8,Mauritius Telecom Ltd,TalkTalk
08/02/2020,16:00:00,17.98,9.18,Structured Communications (London),TalkTalk
08/02/2020,16:00:25,14.67,9.38,Structured Communications (London),TalkTalk
08/02/2020,16:00:51,0,0,none,none
08/02/2020,17:00:00,7.4,9.59,Mauritius Telecom Ltd,TalkTalk
08/02/2020,17:00:26,0,0,none,none
08/02/2020,17:00:27,18.56,8.66,Jump Networks Ltd,TalkTalk
08/02/2020,18:00:00,8.35,4.83,Mauritius Telecom Ltd,TalkTalk
08/02/2020,18:00:27,11.63,9.07,Jump Networks Ltd,TalkTalk
08/02/2020,18:00:51,14.77,5.31,Mauritius Telecom Ltd,TalkTalk
08/02/2020,19:00:00,8.07,6.77,Telxius (London) [6.01,TalkTalk
08/02/2020,19:00:25,14.81,9.06,Structured Communications (London),TalkTalk
08/02/2020,19:00:48,17.42,9.37,Structured Communications (London),TalkTalk
08/02/2020,20:00:00,18.31,15.9,Lemon Clove Pte.Limited,Vodafone
08/02/2020,20:00:28,13.38,17.72,Mauritius Telecom Ltd,Vodafone
08/02/2020,20:00:53,0,0,none,none
08/02/2020,21:00:00,11.13,0.02,Lemon Clove Pte.Limited,Vodafone
08/02/2020,21:34:31,1.56,3.42,Structured Communications (London),Vodafone
08/02/2020,21:35:04,0,0,none,none
08/02/2020,22:00:00,0.48,1.98,Lemon Clove Pte.Limited,Vodafone
08/02/2020,22:01:12,3.72,1.68,Telxius (London) [2.56,Vodafone
08/02/2020,22:02:01,4.44,3.95,Lemon Clove Pte.Limited,Vodafone
08/02/2020,23:00:00,3.79,2.92,Jump Networks Ltd,Vodafone
08/02/2020,23:00:32,2.74,6.28,Mauritius Telecom Ltd,Vodafone
08/02/2020,23:00:57,1.73,1.83,Jump Networks Ltd,Vodafone
08/03/2020,00:00:00,11.87,6.98,Telxius (London) [6.01,TalkTalk
08/03/2020,00:00:27,12.63,8.82,Mauritius Telecom Ltd,TalkTalk
08/03/2020,00:00:51,11.45,8.49,Mauritius Telecom Ltd,TalkTalk
08/03/2020,01:00:01,9.44,8.59,Telxius (London) [6.01,TalkTalk
08/03/2020,01:00:25,0,0,none,none
08/03/2020,01:00:27,10.09,8,Telxius (London) [6.01,TalkTalk
08/03/2020,08:00:00,18.64,7.63,Telxius (London) [6.01,TalkTalk
08/03/2020,08:00:27,16.83,8.81,Jump Networks Ltd,TalkTalk
08/03/2020,08:00:51,18.65,9.34,Mauritius Telecom Ltd,TalkTalk
08/03/2020,09:00:00,14.49,8.88,Mauritius Telecom Ltd,TalkTalk
08/03/2020,09:00:25,14.99,9.36,Structured Communications (London),TalkTalk
08/03/2020,09:00:48,22.44,8.54,Structured Communications (London),TalkTalk
08/03/2020,10:00:00,22.63,5.99,Mauritius Telecom Ltd,Vodafone
08/03/2020,10:00:31,18.36,8.43,Structured Communications (London),Vodafone
08/03/2020,10:00:59,14.2,7.8,Lemon Clove Pte.Limited,Vodafone
08/03/2020,11:00:00,1.29,2.68,Redraw Internet (London),TalkTalk
08/03/2020,11:00:45,0.83,4.64,Redraw Internet (London),TalkTalk
08/03/2020,11:01:35,1.98,5.88,Redraw Internet (London),TalkTalk
08/27/20,11:52:01,15,5.01,Telxius (London) [2.56,Vodafone
08/27/20,11:52:33,17.66,9.33,Lemon Clove Pte.Limited,Vodafone
08/27/20,11:53:01,13.97,6.92,Mauritius Telecom Ltd,Vodafone
08/27/20,12:00:00,12.95,3.18,Lemon Clove Pte.Limited,Vodafone
08/27/20,12:00:28,17.7,4.14,Telxius (London) [2.56,Vodafone
08/27/20,12:00:58,16.63,5.44,Lemon Clove Pte.Limited,Vodafone
08/27/20,12:31:11,7.77,8.32,Structured Communications (London),Vodafone
08/27/20,12:31:39,6.72,7.41,Lemon Clove Pte.Limited,Vodafone
08/27/20,12:32:07,6.67,7.44,Lemon Clove Pte.Limited,Vodafone
08/27/20,13:00:01,12.95,9.07,Lemon Clove Pte.Limited,Vodafone
08/27/20,13:00:29,19.15,9.6,Mauritius Telecom Ltd,Vodafone
08/27/20,13:00:57,11.42,12.14,Mauritius Telecom Ltd,Vodafone
08/27/20,14:03:10,19.11,8.37,Telxius (London) [2.56,Vodafone
08/27/20,14:03:39,17.29,5.13,Telxius (London) [2.56,Vodafone
08/27/20,14:04:15,20.24,10.24,Structured Communications (London),Vodafone
08/27/20,15:00:00,12.07,9.62,Structured Communications (London),Vodafone
08/27/20,15:00:29,20.61,7.9,Structured Communications (London),Vodafone
08/27/20,15:00:59,15.21,8.74,Structured Communications (London),Vodafone
08/27/20,16:00:00,10.62,8.23,Mauritius Telecom Ltd,Vodafone
08/27/20,16:00:30,13.28,6.74,Structured Communications (London),Vodafone
08/27/20,16:00:56,12.81,7.54,Mauritius Telecom Ltd,Vodafone
08/27/20,17:00:00,22.32,8.94,Structured Communications (London),Vodafone
08/27/20,17:00:25,20.84,7.78,Mauritius Telecom Ltd,Vodafone
08/27/20,17:00:51,14.46,8.79,Structured Communications (London),Vodafone
08/27/20,18:00:00,13.18,10.01,Structured Communications (London),Vodafone
08/27/20,18:00:27,16.58,9.45,Mauritius Telecom Ltd,Vodafone
08/27/20,18:00:52,22.1,5.26,Jump Networks Ltd,Vodafone
08/27/20,20:00:01,18.72,7.71,XS4ALL Internet BV,Total
08/27/20,20:00:30,15.69,0,Vancis (Amsterdam) [1.04,Total
08/27/20,20:01:10,0,0,none,none
08/27/20,21:00:00,0.59,6.58,Vancis (Amsterdam) [1.04,Total
08/27/20,21:01:04,16.91,6.38,XS4ALL Internet BV,Total
08/27/20,21:01:35,14.25,7.06,Serverius Connectivity (Amsterdam),Total
08/27/20,22:00:00,0,0,none,none
08/27/20,22:00:00,0,0,none,none
08/27/20,22:00:00,0,0,none,none
08/27/20,23:00:00,15.9,8.08,Lemon Clove Pte.Limited,NFOrce
08/27/20,23:00:35,12.5,6.41,Structured Communications (London),NFOrce
08/27/20,23:01:04,22.69,7.24,Jump Networks Ltd,NFOrce
08/28/20,05:00:00,19.25,7.04,Vancis (Amsterdam) [1.75,NFOrce
08/28/20,05:00:34,22.28,12.97,PhoenixNAP Global IT,NFOrce
08/28/20,05:01:02,36.57,19.32,XS4ALL Internet BV,NFOrce
08/28/20,06:00:01,39.81,18.19,Serverius Connectivity (Amsterdam),NFOrce
08/28/20,06:00:26,40.45,20.39,Tele2 Netherlands B.V.,NFOrce
08/28/20,06:00:50,37.9,20.55,PhoenixNAP Global IT,NFOrce
08/28/20,07:00:00,29.19,13.9,XS4ALL Internet BV,NFOrce
08/28/20,07:00:32,22.64,11.74,XS4ALL Internet BV,NFOrce
08/28/20,07:00:58,19.8,13.63,Vancis (Amsterdam) [1.75,NFOrce
08/28/20,08:00:01,27.24,13.1,Serverius Connectivity (Amsterdam),WorldStream
08/28/20,08:00:34,34.03,18.71,Vancis (Amsterdam) [1.75,WorldStream
08/28/20,08:01:00,33.47,16.61,Vancis (Amsterdam) [1.75,WorldStream
08/28/20,09:00:01,21.96,3.63,Vancis (Amsterdam) [1.75,WorldStream
08/28/20,09:00:27,27.81,22.28,XS4ALL Internet BV,WorldStream
08/28/20,09:00:51,24.12,11.7,Tele2 Netherlands B.V.,WorldStream
08/28/20,10:00:00,25.22,9.6,Vancis (Amsterdam) [1.75,WorldStream
08/28/20,10:00:33,24.94,17.35,Serverius Connectivity (Amsterdam),WorldStream
08/28/20,10:01:01,10.88,16.65,Tele2 Netherlands B.V.,WorldStream
08/28/20,11:00:01,9.64,9.6,Serverius Connectivity (Amsterdam),WorldStream
08/28/20,11:00:33,10.39,9.26,Serverius Connectivity (Amsterdam),WorldStream
08/28/20,11:01:02,10.17,10.59,PhoenixNAP Global IT,WorldStream
08/28/20,12:00:00,24.91,7.06,XS4ALL Internet BV,WorldStream
08/28/20,12:00:27,20.17,7.89,PhoenixNAP Global IT,WorldStream
08/28/20,12:00:54,16.25,8.39,Serverius Connectivity (Amsterdam),WorldStream
08/28/20,13:00:00,24.57,10.12,PhoenixNAP Global IT,WorldStream
08/28/20,13:00:29,0,0,none,none
08/28/20,13:00:30,28.25,9.13,PhoenixNAP Global IT,WorldStream
08/28/20,14:00:00,17.72,15.26,XS4ALL Internet BV,WorldStream
08/28/20,14:00:28,15.7,13.03,PhoenixNAP Global IT,WorldStream
08/28/20,14:00:53,30.91,14.54,XS4ALL Internet BV,WorldStream
08/28/20,15:00:00,26.95,11.38,XS4ALL Internet BV,WorldStream
08/28/20,15:00:25,27.35,16.72,PhoenixNAP Global IT,WorldStream
08/28/20,15:00:49,22.19,13.86,Vancis (Amsterdam) [1.75,WorldStream
08/28/20,16:00:01,16.8,17.72,Lemon Clove Pte.Limited,Vodafone
08/28/20,16:00:30,12.46,19.32,Lemon Clove Pte.Limited,Vodafone
08/28/20,16:00:57,19.62,11.72,Mauritius Telecom Ltd,Vodafone
08/28/20,17:00:01,15.18,8.84,Jump Networks Ltd,Vodafone
08/28/20,17:00:34,6.29,4.6,Structured Communications (London),Vodafone
08/28/20,17:01:03,7.5,5.58,Mauritius Telecom Ltd,Vodafone
08/28/20,18:00:01,4.36,12.25,Lemon Clove Pte.Limited,Vodafone
08/28/20,18:00:31,23.43,19.26,Mauritius Telecom Ltd,Vodafone
08/28/20,18:00:56,27.28,16.21,Mauritius Telecom Ltd,Vodafone
08/28/20,19:00:00,6.32,5.85,Telxius (London) [2.56,Vodafone
08/28/20,19:00:24,14.59,13.86,Structured Communications (London),Vodafone
08/28/20,19:00:49,17.72,8.08,Telxius (London) [2.56,Vodafone
08/28/20,20:00:00,27.19,14.73,Mauritius Telecom Ltd,Vodafone
08/28/20,20:00:27,25.08,11.89,Lemon Clove Pte.Limited,Vodafone
08/28/20,20:00:52,19.16,13.11,Lemon Clove Pte.Limited,Vodafone
08/28/20,21:00:00,22.22,15.04,Mauritius Telecom Ltd,Vodafone
08/28/20,21:00:27,22.98,14.69,Lemon Clove Pte.Limited,Vodafone
08/28/20,21:00:54,17.95,9.48,Telxius (London) [2.56,Vodafone
08/28/20,22:00:00,18.65,11.41,Lemon Clove Pte.Limited,Vodafone
08/28/20,22:00:28,22.2,14.06,Mauritius Telecom Ltd,Vodafone
08/28/20,22:00:52,4.4,9.06,Lemon Clove Pte.Limited,Vodafone
08/28/20,23:00:00,24.81,18.19,Mauritius Telecom Ltd,Vodafone
08/28/20,23:00:24,23.42,17.99,Structured Communications (London),Vodafone
08/28/20,23:00:51,16.68,15.27,Structured Communications (London),Vodafone
08/29/20,00:00:01,4.07,6.07,Telxius (London) [2.56,Vodafone
08/29/20,00:00:29,19.02,14.35,Lemon Clove Pte.Limited,Vodafone
08/29/20,00:00:59,17.63,14.92,Mauritius Telecom Ltd,Vodafone
08/29/20,08:00:00,21.49,13.27,PhoenixNAP Global IT,NFOrce
08/29/20,08:00:32,20.65,15.65,XS4ALL Internet BV,NFOrce
08/29/20,08:00:56,16.59,10.09,PhoenixNAP Global IT,NFOrce
08/29/20,09:00:01,21.88,13.65,Serverius Connectivity (Amsterdam),NFOrce
08/29/20,09:00:29,15.05,16.76,Tele2 Netherlands B.V.,NFOrce
08/29/20,09:00:55,27.01,17.2,Tele2 Netherlands B.V.,NFOrce
08/29/20,10:00:00,31.44,18.97,PhoenixNAP Global IT,NFOrce
08/29/20,10:00:30,0,0,none,none
08/29/20,10:00:31,28.89,17.5,Serverius Connectivity (Amsterdam),NFOrce
08/29/20,11:00:00,0,0,none,none
08/29/20,11:00:20,0,0,none,none
08/29/20,11:00:22,0,0,none,none
08/29/20,12:00:00,20.58,13.08,PhoenixNAP Global IT,NFOrce
08/29/20,12:00:30,15.53,11.86,Serverius Connectivity (Amsterdam),NFOrce
08/29/20,12:00:54,23.61,17.05,Vancis (Amsterdam) [1.75,NFOrce
08/29/20,13:00:00,27.09,9.02,PhoenixNAP Global IT,NFOrce
08/29/20,13:00:32,18.02,14.59,Vancis (Amsterdam) [1.75,NFOrce
08/29/20,13:00:57,21.65,17.47,Vancis (Amsterdam) [1.75,NFOrce
08/29/20,14:00:00,24.24,16.21,PhoenixNAP Global IT,NFOrce
08/29/20,14:00:28,24.87,15.89,Vancis (Amsterdam) [1.75,NFOrce
08/29/20,14:00:52,24.24,16.16,XS4ALL Internet BV,NFOrce
08/29/20,15:00:00,28.37,13.14,Serverius Connectivity (Amsterdam),NFOrce
08/29/20,15:00:30,27.16,17.12,Tele2 Netherlands B.V.,NFOrce
08/29/20,15:00:56,28.63,18.87,XS4ALL Internet BV,NFOrce
08/29/20,16:00:01,15.3,10.65,PhoenixNAP Global IT,NFOrce
08/29/20,16:01:00,17.34,15.83,PhoenixNAP Global IT,NFOrce
08/29/20,16:01:50,22.43,8.89,Vancis (Amsterdam) [1.75,NFOrce
08/29/20,17:00:00,7.67,7.19,XS4ALL Internet BV,NFOrce
08/29/20,17:00:41,11.85,12.39,Tele2 Netherlands B.V.,NFOrce
08/29/20,17:01:22,18.87,8.61,Vancis (Amsterdam) [1.75,NFOrce
08/29/20,18:00:00,22.96,18.49,PhoenixNAP Global IT,WorldStream
08/29/20,18:00:27,0,0,none,none
08/29/20,18:00:28,17.28,11.51,Serverius Connectivity (Amsterdam),WorldStream
08/29/20,19:00:00,17.07,9.6,Serverius Connectivity (Amsterdam),WorldStream
08/29/20,19:00:37,26.07,13.6,PhoenixNAP Global IT,WorldStream
08/29/20,19:01:04,17.86,12.61,XS4ALL Internet BV,WorldStream
08/29/20,20:00:00,22.32,19.15,Serverius Connectivity (Amsterdam),WorldStream
08/29/20,20:00:32,21.42,13.21,XS4ALL Internet BV,WorldStream
08/29/20,20:01:03,20.54,13.51,Vancis (Amsterdam) [1.75,WorldStream
08/29/20,21:00:00,10.14,7.14,Telxius (London) [2.56,Vodafone
08/29/20,21:00:28,7.66,10.82,Mauritius Telecom Ltd,Vodafone
08/29/20,21:00:58,10.06,4.01,Lemon Clove Pte.Limited,Vodafone
08/29/20,22:00:01,16.73,11.97,XS4ALL Internet BV,WorldStream
08/29/20,22:00:32,19.91,14.55,PhoenixNAP Global IT,WorldStream
08/29/20,22:00:59,11.63,11.38,Vancis (Amsterdam) [1.04,WorldStream
08/29/20,23:00:00,21.06,13.2,PhoenixNAP Global IT,Total
08/29/20,23:00:38,14.23,8.46,PhoenixNAP Global IT,Total
08/29/20,23:01:20,24.34,11.12,Serverius Connectivity (Amsterdam),Total
08/30/20,00:00:00,29.83,14.07,Serverius Connectivity (Amsterdam),Total
08/30/20,00:00:31,23.61,17.1,PhoenixNAP Global IT,Total
08/30/20,00:00:57,22,13.83,PhoenixNAP Global IT,Total
08/30/20,07:00:00,31.99,10.18,XS4ALL Internet BV,Total
08/30/20,07:00:28,28.89,14.32,Vancis (Amsterdam) [1.04,Total
08/30/20,07:00:52,35,17.62,PhoenixNAP Global IT,Total
08/30/20,08:00:01,32.44,13.63,XS4ALL Internet BV,Total
08/30/20,08:00:26,15.63,14.93,Vancis (Amsterdam) [1.04,Total
08/30/20,08:00:50,32.84,15.55,Vancis (Amsterdam) [1.04,Total
08/30/20,09:00:00,25.6,12.26,XS4ALL Internet BV,Total
08/30/20,09:00:28,23.69,13.63,Serverius Connectivity (Amsterdam),Total
08/30/20,09:00:57,20.28,10.38,XS4ALL Internet BV,Total
08/30/20,10:00:00,25.98,10.32,PhoenixNAP Global IT,Total
08/30/20,10:00:31,24.39,14.2,PhoenixNAP Global IT,Total
08/30/20,10:00:57,22.05,18.33,PhoenixNAP Global IT,Total
08/30/20,11:00:00,2.52,3.06,PhoenixNAP Global IT,Total
08/30/20,11:00:42,1.06,2.94,Serverius Connectivity (Amsterdam),Total
08/30/20,11:01:42,2.38,2.11,Serverius Connectivity (Amsterdam),Total
08/30/20,12:00:00,26.19,16.75,PhoenixNAP Global IT,Total
08/30/20,12:00:35,24.94,15.31,Serverius Connectivity (Amsterdam),Total
08/30/20,12:01:04,23.31,15.16,Vancis (Amsterdam) [1.04,Total
08/30/20,13:00:00,19.93,8.34,XS4ALL Internet BV,Total
08/30/20,13:00:28,21.47,14.83,XS4ALL Internet BV,Total
08/30/20,13:00:53,28.7,14.24,Vancis (Amsterdam) [1.04,Total
08/30/20,14:00:00,8.71,13.15,Serverius Connectivity (Amsterdam),Total
08/30/20,14:00:39,6.78,8.78,Vancis (Amsterdam) [1.04,Total
08/30/20,14:01:11,12.07,15.89,Serverius Connectivity (Amsterdam),Total
08/30/20,15:00:01,6.36,12.91,XS4ALL Internet BV,NFOrce
08/30/20,15:00:33,16.64,17.9,XS4ALL Internet BV,NFOrce
08/30/20,15:01:02,22.02,10.59,Tele2 Netherlands B.V.,NFOrce
08/30/20,16:00:00,20.72,11.01,Structured Communications (London),Vodafone
08/30/20,16:00:28,25.89,18.07,Lemon Clove Pte.Limited,Vodafone
08/30/20,16:00:55,21.26,12.85,Lemon Clove Pte.Limited,Vodafone
08/30/20,17:00:00,15.73,10.62,XS4ALL Internet BV,WorldStream
08/30/20,17:00:31,16.96,14.06,PhoenixNAP Global IT,WorldStream
08/30/20,17:00:56,14.46,8.62,PhoenixNAP Global IT,WorldStream
08/30/20,19:00:00,28.99,10.51,XS4ALL Internet BV,WorldStream
08/30/20,19:00:30,26.89,12.69,Tele2 Netherlands B.V.,WorldStream
08/30/20,19:00:55,21.78,12.04,Tele2 Netherlands B.V.,WorldStream
08/30/20,20:00:01,21.32,17.27,XS4ALL Internet BV,WorldStream
08/30/20,20:00:33,23.95,18.69,XS4ALL Internet BV,WorldStream
08/30/20,20:00:58,22.57,16,PhoenixNAP Global IT,WorldStream
08/30/20,21:00:01,8.11,13.53,XS4ALL Internet BV,WorldStream
08/30/20,21:00:30,14.42,12.17,PhoenixNAP Global IT,WorldStream
08/30/20,21:00:55,8.92,15.74,PhoenixNAP Global IT,WorldStream
08/30/20,22:00:00,18.99,17.49,PhoenixNAP Global IT,WorldStream
08/30/20,22:00:31,25.55,16.98,Vancis (Amsterdam) [1.75,WorldStream
08/30/20,22:00:56,18.21,16.25,PhoenixNAP Global IT,WorldStream
08/30/20,23:00:00,8.77,7.72,DT-IT (Arnhem) [4.35,NFOrce
08/30/20,23:00:33,12.79,12.45,NovoServe (Doetinchem) [22.69,NFOrce
08/30/20,23:01:05,17.87,5.97,DT-IT (Arnhem) [4.35,NFOrce
08/31/20,10:00:00,9.2,9.57,VodafoneZiggo (Arnhem) [4.35,NFOrce
08/31/20,10:00:29,17,11.68,NovoServe (Doetinchem) [22.69,NFOrce
08/31/20,10:00:54,21.01,9.5,RoutIT BV (Ede),NFOrce
08/31/20,11:00:00,24.12,2.75,DT-IT (Arnhem) [4.35,NFOrce
08/31/20,11:00:30,15.46,2.97,DT-IT (Arnhem) [4.35,NFOrce
08/31/20,11:00:57,15.24,9.84,DT-IT (Arnhem) [4.35,NFOrce
08/31/20,12:00:00,21.45,12.5,DT-IT (Arnhem) [4.35,NFOrce
08/31/20,12:00:30,24.03,11.15,Breedband (Arnhem) [4.35,NFOrce
08/31/20,12:00:55,17.07,13.2,Breedband (Arnhem) [4.35,NFOrce
08/31/20,13:00:00,24.55,13.42,RoutIT BV (Ede),NFOrce
08/31/20,13:00:25,25.68,11.27,Breedband (Arnhem) [4.35,NFOrce
08/31/20,13:00:50,29.36,12.51,RoutIT BV (Ede),NFOrce
08/31/20,14:00:00,23.87,12.13,RoutIT BV (Ede),NFOrce
08/31/20,14:00:28,25.07,13.71,Breedband (Arnhem) [4.35,NFOrce
08/31/20,14:00:53,28.06,9.41,Breedband (Arnhem) [4.35,NFOrce
08/31/20,15:00:00,25.15,7.91,DT-IT (Arnhem) [4.35,NFOrce
08/31/20,15:00:29,23.7,10.64,RoutIT BV (Ede),NFOrce
08/31/20,15:00:55,22.77,10.77,Breedband (Arnhem) [4.35,NFOrce
08/31/20,16:00:00,28.63,10.44,Breedband (Arnhem) [4.35,NFOrce
08/31/20,16:00:26,26.81,9.07,RoutIT BV (Ede),NFOrce
08/31/20,16:00:52,26.37,9.35,NovoServe (Doetinchem) [22.69,NFOrce
08/31/20,17:00:00,25.03,10.73,RoutIT BV (Ede),NFOrce
08/31/20,17:00:29,0,0,none,none
08/31/20,17:00:30,26.17,10.45,RoutIT BV (Ede),NFOrce
08/31/20,18:00:00,20.05,6.32,NovoServe (Doetinchem) [22.69,NFOrce
08/31/20,18:00:29,21.73,9.27,Breedband (Arnhem) [4.35,NFOrce
08/31/20,18:00:54,15.9,9.2,DT-IT (Arnhem) [4.35,NFOrce
08/31/20,19:00:00,13.16,7.68,RoutIT BV (Ede),NFOrce
08/31/20,19:00:26,16.68,7.56,RoutIT BV (Ede),NFOrce
08/31/20,19:00:51,17.61,12.82,NovoServe (Doetinchem) [22.69,NFOrce
08/31/20,20:00:00,11.62,8.46,RoutIT BV (Ede),NFOrce
08/31/20,20:00:26,12.53,9.02,Breedband (Arnhem) [4.35,NFOrce
08/31/20,20:00:54,8.86,10.79,Breedband (Arnhem) [4.35,NFOrce
08/31/20,21:00:00,9.18,5.78,Telxius (London) [2.56,Vodafone
08/31/20,21:00:29,3.89,5.26,Mauritius Telecom Ltd,Vodafone
08/31/20,21:00:55,2.88,5.71,Mauritius Telecom Ltd,Vodafone
08/31/20,22:00:00,3.36,10.6,Mauritius Telecom Ltd,Vodafone
08/31/20,22:00:26,5.6,10.5,Telxius (London) [2.56,Vodafone
08/31/20,22:00:54,5.24,9.58,Structured Communications (London),Vodafone
09/01/2020,08:00:00,36.94,6.4,Telxius (London) [2.56,Vodafone
09/01/2020,08:00:34,39.19,11.17,Lemon Clove Pte.Limited,Vodafone
09/01/2020,08:00:58,38.99,11.16,Telxius (London) [2.56,Vodafone
09/01/2020,09:00:00,33.44,10.64,Mauritius Telecom Ltd,Vodafone
09/01/2020,09:00:25,27.34,10.76,Structured Communications (London),Vodafone
